company,id,year,year end date,event,event date,liability,instrument,type,subtype,section,traded,price,spread
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,debenture,perpetual,4%,railways - debenture stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,debenture,perpetual,4% - issue 1883-5,railways - debenture stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,debenture,redeemable,4% - prior lien,railways - debenture stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,guaranteed,rent-charge,3% - consolidated,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,guaranteed,rent-charge,4% - Midland,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,TRUE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,preferred,first,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,FC,11/02/1914,equity,preferred,assented,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,LC,19/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,LC,19/02/1914,equity,debenture,perpetual,6%,railways - debenture stocks,TRUE,TRUE,TRUE
Metropolitan District Railway,RL055,1913,31/12/1913,LC,19/02/1914,equity,debenture,perpetual,4%,railways - debenture stocks,TRUE,FALSE,TRUE
